@RELATION bank

@ATTRIBUTE age           numeric
@ATTRIBUTE job           {admin.,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,unknown}
@ATTRIBUTE marital       {divorced,married,single}
@ATTRIBUTE edu           {primary,secondary,tertiary,unknown}
@ATTRIBUTE balance       numeric
@ATTRIBUTE housing       {yes,no}
@ATTRIBUTE contact       {cellular,telephone,unknown}
@ATTRIBUTE day           {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@ATTRIBUTE month         {jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec}
@ATTRIBUTE duration      numeric
@ATTRIBUTE campaign      numeric
@ATTRIBUTE pdays         numeric
@ATTRIBUTE previous      numeric
@ATTRIBUTE poutcome      {failure,other,success,unknown}
@ATTRIBUTE y             {yes,no}

@DATA
31,management,married,tertiary,0.3259899609592861,no,cellular,20,aug,0.29652042360060515,4,-1,0,unknown,no
46,management,divorced,tertiary,0.006692693809258227,no,unknown,26,may,0.14977307110438728,2,-1,0,unknown,no
40,services,married,secondary,0.36921360847741214,no,unknown,11,jun,0.22087745839636913,2,-1,0,unknown,no
33,technician,single,secondary,0.18014500836586725,yes,cellular,4,feb,0.1815431164901664,1,273,1,other,no
50,blue-collar,married,primary,0.5970440602342443,yes,cellular,29,jan,0.46142208774583965,2,224,1,other,no
84,retired,divorced,primary,0.17791411042944785,no,telephone,18,may,0.5279878971255674,3,-1,0,unknown,yes
55,management,married,tertiary,0.06553262688232013,no,cellular,4,aug,0.29652042360060515,1,-1,0,unknown,no
40,services,divorced,secondary,0.5460122699386503,yes,unknown,30,may,0.2617246596066566,1,-1,0,unknown,no
46,admin.,married,primary,0.02649191299498048,no,telephone,4,feb,0.22239031770045387,2,-1,0,unknown,no
34,blue-collar,married,secondary,0.0694366982710541,yes,unknown,29,may,0.2859304084720121,6,-1,0,unknown,no
35,technician,single,secondary,0.03485778025655326,no,cellular,22,aug,0.16338880484114976,2,-1,0,unknown,no
57,retired,married,unknown,0.4517568321249303,yes,unknown,19,jun,0.1573373676248109,1,-1,0,unknown,no
25,student,single,secondary,0.0019520356943669827,no,cellular,22,apr,0.15582450832072617,2,-1,0,unknown,yes
32,self-employed,married,tertiary,0.05242610150585611,yes,unknown,6,jun,0.15431164901664146,2,-1,0,unknown,no
52,retired,single,secondary,0.08784160624651423,no,cellular,12,may,0.6944024205748865,3,-1,0,unknown,no
42,technician,divorced,secondary,0.06887897378694925,no,cellular,19,aug,0.2405446293494705,4,-1,0,unknown,no
50,self-employed,divorced,tertiary,0.0033463469046291134,yes,cellular,20,apr,0.10892586989409984,1,-1,0,unknown,yes
33,services,single,secondary,0.09955382041271611,yes,cellular,7,may,0.4508320726172466,1,356,3,failure,no
56,technician,single,tertiary,0.25543781372002233,no,unknown,9,jun,0.4568835098335855,1,-1,0,unknown,no
34,admin.,divorced,secondary,0.3533184606804239,yes,cellular,15,may,0.3857791225416036,3,-1,0,unknown,no
32,management,single,tertiary,0.1316229782487451,yes,cellular,11,may,0.10287443267776097,2,361,1,other,no
37,technician,married,secondary,0.29615170105967653,yes,cellular,31,jul,0.6187594553706506,2,-1,0,unknown,no
29,blue-collar,married,secondary,0.11795872838817624,yes,unknown,14,may,0.3585476550680787,2,-1,0,unknown,no
56,unemployed,divorced,primary,0.2233686558839933,no,telephone,3,feb,0.3842662632375189,2,-1,0,unknown,no
31,management,married,tertiary,0.1196319018404908,yes,cellular,25,jul,0.20121028744326777,16,-1,0,unknown,no
36,housemaid,married,secondary,0.8028443948689348,no,unknown,12,jun,0.42208774583963693,1,-1,0,unknown,no
51,blue-collar,divorced,secondary,0.2978248745119911,yes,unknown,30,may,0.367624810892587,2,-1,0,unknown,no
42,self-employed,married,tertiary,0.20970440602342444,no,unknown,17,jun,0.04084720121028744,1,-1,0,unknown,no
29,blue-collar,married,secondary,0.09955382041271611,no,cellular,21,jul,0.12708018154311648,5,-1,0,unknown,no
52,blue-collar,married,primary,0.31790295593976575,yes,cellular,12,may,0.02723146747352496,5,-1,0,unknown,no
40,technician,married,secondary,0.350808700501952,no,unknown,20,may,0.34795763993948564,5,-1,0,unknown,no
30,services,married,secondary,0.0630228667038483,no,unknown,3,jun,0.028744326777609682,1,-1,0,unknown,no
55,entrepreneur,divorced,secondary,0.1497490239821528,yes,cellular,7,aug,0.5279878971255674,2,-1,0,unknown,yes
49,management,married,tertiary,0.025376464026770774,yes,unknown,6,may,0.32829046898638425,2,-1,0,unknown,no
32,services,single,secondary,0.6907417735638595,no,cellular,20,nov,0.5915279878971256,1,-1,0,unknown,no
42,technician,married,secondary,0.12242052426101506,yes,cellular,3,feb,0.01361573373676248,5,-1,0,unknown,no
56,self-employed,married,secondary,0.22281093139988845,no,cellular,9,jul,0.25113464447806355,1,-1,0,unknown,no
39,unknown,single,secondary,0.254601226993865,no,unknown,5,jun,0.024205748865355523,1,-1,0,unknown,no
30,entrepreneur,single,secondary,0.17763524818739543,no,cellular,14,jul,0.5355521936459909,6,-1,0,unknown,no
55,retired,married,secondary,0.044060234244283326,no,cellular,28,aug,0.2344931921331316,1,-1,0,unknown,no
43,blue-collar,married,primary,0.13441160066926938,yes,cellular,12,may,0.33434190620272314,3,-1,0,unknown,no
53,unemployed,married,secondary,0.025934188510875627,no,cellular,10,aug,0.7397881996974282,1,181,14,success,yes
57,retired,married,secondary,0.2908533184606804,no,telephone,11,jan,0.8789712556732224,1,192,2,success,yes
56,technician,divorced,tertiary,0.11154489682097044,yes,telephone,20,nov,0.03328290468986384,1,-1,0,unknown,no
29,services,single,unknown,0.008923591745677636,no,unknown,1,jul,0.23751891074130105,1,-1,0,unknown,no
38,blue-collar,married,primary,0.14082543223647517,yes,unknown,12,jun,0.17851739788199697,1,-1,0,unknown,no
59,management,married,tertiary,0.524261015058561,no,cellular,19,nov,0.6838124054462935,2,-1,0,unknown,no
42,technician,single,unknown,0.09564974902398216,yes,unknown,3,jun,0.03328290468986384,7,-1,0,unknown,no
31,admin.,married,secondary,0.0005577244841048522,yes,cellular,28,jul,0.049924357034795766,12,-1,0,unknown,no
35,services,divorced,secondary,0.06134969325153374,yes,cellular,14,may,0.22087745839636913,1,360,1,failure,no
50,self-employed,married,secondary,0.009760178471834913,no,cellular,13,aug,0.15128593040847202,10,-1,0,unknown,no
36,services,single,secondary,0.2116564417177914,no,unknown,20,jun,0.007564296520423601,13,-1,0,unknown,no
25,admin.,single,tertiary,0.06107083100948132,no,cellular,26,may,0.09682299546142209,1,-1,0,unknown,no
57,management,married,tertiary,0.373675404350251,yes,unknown,8,may,0.5068078668683812,2,-1,0,unknown,no
48,blue-collar,married,secondary,0.24093697713329615,yes,cellular,13,may,0.11195158850226929,2,-1,0,unknown,no
33,services,married,secondary,0.05828220858895705,yes,unknown,20,may,0.2980332829046899,1,-1,0,unknown,no
26,technician,single,secondary,0.35527049637479086,yes,unknown,20,jun,0.02118003025718608,9,-1,0,unknown,no
50,blue-collar,married,secondary,0.1611823759063023,no,cellular,26,aug,0.11951588502269289,4,-1,0,unknown,no
60,technician,single,tertiary,0.8179029559397658,no,cellular,8,aug,0.3464447806354009,2,-1,0,unknown,no
31,management,married,tertiary,0.07529280535415504,no,cellular,18,nov,0.12859304084720122,1,-1,0,unknown,no
43,blue-collar,married,primary,0.13552704963747908,yes,unknown,7,may,0.8229954614220878,2,-1,0,unknown,no
30,technician,single,tertiary,0.1946458449525934,yes,cellular,11,aug,0.3161875945537065,4,-1,0,unknown,no
32,blue-collar,married,secondary,0.04155047406581149,no,cellular,5,feb,0.31164901664145234,1,-1,0,unknown,no
31,management,single,tertiary,0.3148354712771891,yes,cellular,17,apr,0.3328290468986384,3,74,4,failure,no
29,management,single,secondary,0.16257668711656442,yes,unknown,16,jun,0.8124054462934948,19,-1,0,unknown,no
48,services,divorced,secondary,0.8881762409369771,no,cellular,9,apr,0.15128593040847202,1,-1,0,unknown,no
32,services,single,secondary,0.03680981595092025,no,cellular,15,apr,0.2526475037821483,1,-1,0,unknown,yes
30,housemaid,single,tertiary,0.24177356385945342,no,cellular,7,aug,0.5794251134644478,2,-1,0,unknown,no
51,blue-collar,married,unknown,0.5248187395426659,yes,unknown,5,may,0.08018154311649017,1,-1,0,unknown,no
34,management,married,tertiary,0.1687116564417178,no,cellular,20,apr,0.14069591527987896,1,-1,0,unknown,yes
35,blue-collar,married,secondary,0.16787506971556052,yes,cellular,17,apr,0.7110438729198184,2,-1,0,unknown,no
49,management,single,primary,0.15253764640267709,no,telephone,31,jul,0.16792738275340394,6,-1,0,unknown,no
37,blue-collar,divorced,secondary,0.008923591745677636,yes,cellular,20,nov,0.15431164901664146,2,167,1,failure,no
37,management,married,tertiary,0.47071946458449526,yes,unknown,29,may,0.9697428139183056,2,-1,0,unknown,no
49,blue-collar,married,primary,0.2512548800892359,no,unknown,9,jun,0.31164901664145234,2,-1,0,unknown,no
40,student,married,secondary,0.07222532069157836,no,cellular,19,nov,0.07261724659606657,1,152,6,failure,no
57,technician,married,secondary,0.16397099832682654,yes,cellular,2,feb,0.3313161875945537,1,76,4,failure,no
39,technician,married,secondary,0.1742889012827663,yes,cellular,11,may,0.18456883509833585,2,-1,0,unknown,no
36,student,single,unknown,0.10736196319018405,no,unknown,18,jun,0.5370650529500757,2,-1,0,unknown,no
37,unemployed,married,secondary,0.5513106525376464,no,cellular,9,sep,0.6051437216338881,1,182,1,success,yes
53,admin.,married,secondary,0.12771890686001117,no,cellular,14,oct,0.4735249621785174,6,192,1,success,no
47,technician,married,unknown,0.587005019520357,yes,unknown,6,may,0.2481089258698941,1,-1,0,unknown,no
45,management,divorced,tertiary,0.06107083100948132,yes,unknown,18,jun,0.12859304084720122,4,-1,0,unknown,no
69,retired,married,unknown,0.11851645287228109,no,telephone,9,mar,0.33434190620272314,1,90,1,success,yes
37,blue-collar,married,secondary,0.10987172336865589,yes,unknown,6,may,0.32526475037821484,2,-1,0,unknown,no
62,self-employed,divorced,tertiary,0.0013943112102621305,yes,cellular,13,oct,0.3207261724659607,1,183,4,success,yes
31,management,married,tertiary,0.16201896263245957,yes,cellular,15,jul,0.08169440242057488,2,-1,0,unknown,no
44,management,single,tertiary,0.3968209704406023,yes,cellular,8,aug,0.2980332829046899,2,-1,0,unknown,no
33,technician,single,secondary,0.581148912437256,no,cellular,9,feb,0.7518910741301059,2,-1,0,unknown,yes
36,technician,single,tertiary,0.05465699944227551,no,cellular,30,apr,0.38729198184568836,1,-1,0,unknown,yes
31,technician,single,secondary,0.6424986056887897,no,cellular,4,aug,0.2042360060514372,1,-1,0,unknown,no
30,technician,single,tertiary,0.11433351924149471,no,cellular,21,apr,0.2087745839636914,1,-1,0,unknown,no
34,blue-collar,married,secondary,0.16257668711656442,yes,cellular,18,jul,0.22692889561270801,2,-1,0,unknown,no
34,management,married,tertiary,0.2777467930842164,yes,cellular,21,nov,0.11649016641452345,1,-1,0,unknown,no
39,admin.,divorced,secondary,0.02286670384829894,yes,cellular,30,jul,0.09833585476550681,6,-1,0,unknown,no
36,blue-collar,married,primary,0.11070831009481316,yes,unknown,12,jun,0.4145234493192133,1,-1,0,unknown,no
35,admin.,married,tertiary,0.31901840490797545,yes,cellular,2,feb,0.11800302571860817,2,-1,0,unknown,no
32,management,single,tertiary,0.0002788622420524261,yes,cellular,11,sep,0.14523449319213314,2,-1,0,unknown,yes
33,management,single,tertiary,0.05577244841048522,yes,cellular,19,nov,0.2526475037821483,1,183,1,failure,no
49,entrepreneur,married,primary,0.15672058003346348,no,unknown,19,jun,0.12102874432677761,1,-1,0,unknown,no
35,management,married,tertiary,0.8812046848856665,no,cellular,8,aug,0.649016641452345,2,-1,0,unknown,no
34,housemaid,married,primary,0.8165086447295036,no,cellular,14,aug,0.7776096822995462,2,-1,0,unknown,yes
32,services,single,secondary,0.013106525376464027,yes,cellular,20,apr,0.006051437216338881,3,-1,0,unknown,no
58,retired,married,secondary,0.9428332403792526,no,cellular,28,may,0.43872919818456885,2,309,2,failure,no
57,services,married,secondary,0.0448968209704406,yes,unknown,5,may,0.25718608169440244,1,-1,0,unknown,no
26,services,single,secondary,0.47378694924707193,yes,cellular,7,may,0.01361573373676248,5,-1,0,unknown,no
50,services,single,primary,0.040992749581706636,yes,unknown,7,may,0.2934947049924357,2,-1,0,unknown,no
45,blue-collar,married,primary,0.051310652537646405,yes,cellular,29,jan,0.37065052950075644,3,-1,0,unknown,no
37,management,divorced,tertiary,0.24958170663692136,no,cellular,14,aug,0.5128593040847201,2,-1,0,unknown,no
47,blue-collar,divorced,primary,0.35638594534300055,yes,cellular,6,feb,0.7186081694402421,2,-1,0,unknown,no
50,technician,married,tertiary,0.05521472392638037,yes,cellular,3,feb,0.16944024205748864,2,253,1,failure,no
40,management,married,secondary,0.027328499721137756,no,cellular,9,feb,0.01664145234493192,5,-1,0,unknown,no
35,blue-collar,married,primary,0.10513106525376464,yes,unknown,16,may,0.6399394856278366,3,-1,0,unknown,no
35,admin.,married,secondary,0.04071388733965421,yes,cellular,29,jan,0.05597579425113464,1,184,7,failure,no
54,technician,married,secondary,0.6201896263245956,no,cellular,13,aug,0.1043872919818457,2,-1,0,unknown,no
35,admin.,single,secondary,0.5044617958728388,yes,cellular,25,may,0.09228441754916793,2,-1,0,unknown,no
46,technician,divorced,secondary,0.12102621305075292,yes,unknown,15,may,0.2844175491679274,3,-1,0,unknown,no
52,management,married,secondary,0.09313998884551032,no,cellular,21,oct,0.6157337367624811,1,182,1,failure,yes
46,services,divorced,secondary,0.0011154489682097045,yes,cellular,29,jan,0.45537065052950076,2,-1,0,unknown,no
54,self-employed,married,secondary,0.1784718349135527,yes,cellular,17,apr,0.708018154311649,1,148,2,failure,no
39,admin.,married,tertiary,0.20105967651979922,no,telephone,23,apr,0.20726172465960666,1,-1,0,unknown,no
50,technician,married,tertiary,0.9302844394868934,yes,telephone,31,jul,0.030257186081694403,14,-1,0,unknown,no
56,admin.,married,secondary,0.41912994980479645,yes,unknown,29,may,0.09379727685325265,2,-1,0,unknown,no
40,services,married,tertiary,0.009481316229782488,no,cellular,3,jul,0.4750378214826021,4,317,3,failure,no
36,services,married,secondary,0.24930284439486894,yes,unknown,4,jun,0.9349470499243571,1,-1,0,unknown,no
33,management,married,tertiary,0.20942554378137201,yes,cellular,11,aug,0.15128593040847202,4,-1,0,unknown,no
33,blue-collar,single,secondary,0.5365309537088678,yes,cellular,2,mar,0.10892586989409984,2,-1,0,unknown,no
30,self-employed,single,tertiary,0.2509760178471835,yes,unknown,16,may,0.903177004538578,1,-1,0,unknown,no
33,admin.,single,secondary,0.24902398215281651,no,cellular,5,feb,0.7639939485627837,2,-1,0,unknown,no
26,blue-collar,single,secondary,0.16480758505298382,yes,unknown,27,may,0.25718608169440244,1,-1,0,unknown,no
26,admin.,single,secondary,0.9838259899609593,no,cellular,7,sep,0.08018154311649017,2,-1,0,unknown,no
49,blue-collar,married,primary,0.10317902955939766,yes,cellular,31,jul,0.02118003025718608,44,-1,0,unknown,no
33,blue-collar,single,primary,0.0,yes,cellular,20,apr,0.3827534039334342,1,-1,0,unknown,no
46,technician,single,secondary,0.23229224762967093,yes,cellular,11,jul,0.29046898638426627,2,-1,0,unknown,no
55,entrepreneur,married,primary,0.08282208588957055,yes,unknown,8,may,0.2118003025718608,3,-1,0,unknown,no
49,services,married,tertiary,0.08505298382598996,yes,cellular,18,aug,0.42511346444780634,7,-1,0,unknown,no
51,technician,married,secondary,0.03959843837144451,yes,unknown,16,may,0.9425113464447806,1,-1,0,unknown,no
27,admin.,married,secondary,0.05158951477969883,yes,unknown,27,may,0.19969742813918306,2,-1,0,unknown,no
40,services,single,secondary,0.43112102621305076,yes,cellular,12,may,0.12708018154311648,2,173,1,success,no
36,management,married,tertiary,0.5161740100390407,no,unknown,8,may,0.5416036308623298,1,-1,0,unknown,no
46,admin.,single,secondary,0.4988845510317903,yes,unknown,5,jun,0.3177004538577912,5,-1,0,unknown,no
30,services,single,secondary,0.005298382598996096,yes,cellular,20,apr,0.6051437216338881,6,340,1,failure,no
31,technician,single,secondary,0.4531511433351924,no,cellular,7,may,0.5325264750378215,2,286,3,failure,no
37,admin.,married,secondary,0.2085889570552147,no,cellular,21,apr,0.32526475037821484,1,-1,0,unknown,no
22,technician,single,secondary,0.09258226436140547,no,telephone,12,nov,0.18910741301059,1,-1,0,unknown,no
33,blue-collar,married,secondary,0.2596207473508087,yes,unknown,21,may,0.3358547655068079,1,-1,0,unknown,no
50,management,divorced,tertiary,0.027607361963190184,yes,cellular,13,may,0.2314674735249622,1,299,3,failure,no
37,management,single,tertiary,0.002230897936419409,no,cellular,26,aug,0.7261724659606656,2,-1,0,unknown,no
41,blue-collar,married,primary,0.08142777467930842,yes,cellular,7,may,0.14826021180030258,1,-1,0,unknown,no
40,management,single,tertiary,0.009760178471834913,yes,unknown,27,may,0.35703479576399394,3,-1,0,unknown,no
48,management,married,tertiary,0.07306190741773563,yes,unknown,5,may,0.5234493192133132,2,-1,0,unknown,no
30,management,single,tertiary,0.6093139988845511,yes,unknown,3,jun,0.5476550680786687,1,-1,0,unknown,no
37,services,single,secondary,0.029001673173452314,no,unknown,17,jun,0.38729198184568836,4,-1,0,unknown,no
40,blue-collar,married,secondary,0.12242052426101506,yes,unknown,5,jun,0.4886535552193646,2,-1,0,unknown,no
73,retired,married,unknown,0.14445064138315672,no,telephone,16,oct,0.6505295007564297,1,57,1,failure,yes
53,blue-collar,married,primary,0.06246514221974345,no,cellular,18,jul,0.2526475037821483,7,-1,0,unknown,no
47,blue-collar,married,secondary,0.7102621305075293,yes,cellular,11,may,0.8668683812405447,1,368,1,other,no
51,blue-collar,married,primary,0.010875627440044618,yes,cellular,13,may,0.11346444780635401,1,370,1,failure,no
42,housemaid,divorced,tertiary,0.10122699386503067,no,cellular,18,nov,0.07261724659606657,1,-1,0,unknown,no
34,technician,single,secondary,0.048243167875069715,no,telephone,11,may,0.3857791225416036,4,-1,0,unknown,no
60,retired,married,tertiary,0.06246514221974345,no,cellular,19,aug,0.07564296520423601,2,-1,0,unknown,no
60,retired,divorced,tertiary,0.5939765755716676,no,cellular,10,jul,0.6308623298033282,6,-1,0,unknown,no
39,management,single,secondary,0.009760178471834913,no,cellular,29,aug,0.09984871406959153,2,-1,0,unknown,no
47,blue-collar,married,primary,0.7364751812604573,no,cellular,13,aug,0.4629349470499244,2,-1,0,unknown,no
30,admin.,married,tertiary,0.11126603457891801,yes,cellular,7,may,0.3313161875945537,1,-1,0,unknown,no
31,technician,single,tertiary,0.33825989960959285,no,cellular,3,feb,0.0529500756429652,1,-1,0,unknown,no
51,admin.,married,secondary,0.3943112102621305,yes,unknown,2,jun,0.22239031770045387,3,-1,0,unknown,no
38,blue-collar,married,secondary,0.05911879531511433,yes,unknown,16,jun,0.40242057488653554,15,-1,0,unknown,no
47,admin.,single,secondary,0.7080312325711099,no,cellular,18,nov,0.16036308623298035,5,-1,0,unknown,no
46,housemaid,single,tertiary,0.9010039040713888,no,telephone,15,jun,0.1361573373676248,2,-1,0,unknown,no
